Time,ABP,PLETH,II
18:14:14.000,69.375,0.541,-0.157
18:14:14.008,69.375,0.537,-0.142
18:14:14.016,68.333,0.533,-0.118
18:14:14.024,68.333,0.529,-0.102
18:14:14.032,68.333,0.525,-0.094
18:14:14.040,71.25,0.522,-0.087
18:14:14.048,76.875,0.518,-0.087
18:14:14.056,87.083,0.514,-0.079
18:14:14.064,101.25,0.51,-0.071
18:14:14.072,115.208,0.506,-0.063
18:14:14.080,125.625,0.502,-0.047
18:14:14.088,133.125,0.498,-0.055
18:14:14.096,138.75,0.494,-0.063
18:14:14.104,142.5,0.49,-0.071
18:14:14.112,146.25,0.486,-0.087
18:14:14.120,148.958,0.482,-0.102
18:14:14.128,150.833,0.478,-0.118
18:14:14.136,152.708,0.475,-0.126
18:14:14.144,153.75,0.471,-0.126
18:14:14.152,153.75,0.467,-0.118
18:14:14.160,152.708,0.463,-0.102
18:14:14.168,151.875,0.459,-0.11
18:14:14.176,150.0,0.459,-0.118
18:14:14.184,148.125,0.455,-0.11
18:14:14.192,145.208,0.455,-0.087
18:14:14.200,142.5,0.451,-0.063
18:14:14.208,139.583,0.447,-0.055
18:14:14.216,136.875,0.447,-0.063
18:14:14.224,133.125,0.443,-0.063
18:14:14.232,129.375,0.443,-0.063
18:14:14.240,125.625,0.439,-0.071
18:14:14.248,122.708,0.439,-0.071
18:14:14.256,118.958,0.435,-0.031
18:14:14.264,114.375,0.435,0.118
18:14:14.272,109.583,0.431,0.354
18:14:14.280,105.0,0.431,0.409
18:14:14.288,101.25,0.435,0.189
18:14:14.296,98.333,0.435,-0.008
18:14:14.304,95.625,0.439,-0.11
18:14:14.312,92.708,0.443,-0.157
18:14:14.320,90.0,0.447,-0.165
18:14:14.328,88.125,0.455,-0.118
18:14:14.336,86.25,0.463,-0.087
18:14:14.344,87.083,0.467,-0.079
18:14:14.352,90.0,0.478,-0.071
18:14:14.360,90.833,0.486,-0.063
18:14:14.368,88.958,0.494,-0.055
18:14:14.376,86.25,0.502,-0.047
18:14:14.384,82.5,0.514,-0.039
18:14:14.392,80.625,0.522,-0.039
18:14:14.400,81.458,0.529,-0.047
18:14:14.408,84.375,0.537,-0.047
18:14:14.416,83.333,0.545,-0.055
18:14:14.424,79.583,0.553,-0.063
18:14:14.432,76.875,0.557,-0.087
18:14:14.440,77.708,0.557,-0.118
18:14:14.448,78.75,0.561,-0.134
18:14:14.456,76.875,0.561,-0.142
18:14:14.464,75.0,0.565,-0.142
18:14:14.472,73.958,0.569,-0.134
18:14:14.480,75.833,0.569,-0.142
18:14:14.488,78.75,0.573,-0.15
18:14:14.496,81.458,0.573,-0.15
18:14:14.504,85.208,0.576,-0.142
18:14:14.512,92.708,0.576,-0.134
18:14:14.520,103.125,0.573,-0.118
18:14:14.528,115.208,0.569,-0.11
18:14:14.536,124.583,0.565,-0.11
18:14:14.544,133.958,0.557,-0.118
18:14:14.552,142.5,0.553,-0.118
18:14:14.560,148.125,0.545,-0.118
18:14:14.568,150.0,0.541,-0.126
18:14:14.576,147.083,0.533,-0.134
18:14:14.584,146.25,0.529,-0.134
18:14:14.592,148.958,0.529,-0.134
18:14:14.600,150.0,0.525,-0.142
18:14:14.608,146.25,0.518,-0.134
18:14:14.616,142.5,0.514,-0.126
18:14:14.624,140.625,0.51,-0.102
18:14:14.632,140.625,0.506,-0.094
18:14:14.640,141.458,0.502,-0.087
18:14:14.648,140.625,0.498,-0.11
18:14:14.656,137.708,0.494,-0.118
