Time,ABP,PLETH,II
18:50:52.413,70.97,1.877,0.155
18:50:52.421,70.824,1.842,0.16
18:50:52.429,70.482,1.806,0.15
18:50:52.437,70.189,1.772,0.175
18:50:52.445,69.798,1.737,0.195
18:50:52.453,69.407,1.706,0.205
18:50:52.461,68.968,1.677,0.23
18:50:52.469,68.626,1.647,0.235
18:50:52.477,68.186,1.616,0.255
18:50:52.485,67.796,1.584,0.265
18:50:52.493,67.503,1.55,0.285
18:50:52.501,67.405,1.517,0.285
18:50:52.509,67.796,1.489,0.3
18:50:52.517,68.724,1.464,0.305
18:50:52.525,70.824,1.443,0.295
18:50:52.533,74.438,1.424,0.28
18:50:52.541,80.251,1.407,0.255
18:50:52.549,88.506,1.394,0.24
18:50:52.557,99.007,1.383,0.23
18:50:52.565,110.827,1.37,0.215
18:50:52.573,122.55,1.354,0.205
18:50:52.581,132.661,1.341,0.185
18:50:52.589,139.987,1.331,0.18
18:50:52.597,143.944,1.325,0.18
18:50:52.605,144.432,1.318,0.17
18:50:52.613,142.185,1.312,0.165
18:50:52.621,138.033,1.308,0.17
18:50:52.629,132.856,1.304,0.17
18:50:52.637,127.434,1.301,0.17
18:50:52.645,122.11,1.299,0.165
18:50:52.653,117.226,1.3,0.17
18:50:52.661,112.928,1.3,0.17
18:50:52.669,109.264,1.297,0.175
18:50:52.677,106.187,1.293,0.18
18:50:52.685,103.696,1.287,0.175
18:50:52.693,101.596,1.279,0.18
18:50:52.701,99.984,1.269,0.18
18:50:52.709,98.616,1.258,0.19
18:50:52.717,97.542,1.247,0.195
18:50:52.725,96.662,1.237,0.205
18:50:52.733,95.93,1.226,0.21
18:50:52.741,95.441,1.219,0.205
18:50:52.749,95.002,1.224,0.21
18:50:52.757,94.758,1.247,0.21
18:50:52.765,94.513,1.298,0.215
18:50:52.773,94.318,1.39,0.21
18:50:52.781,93.976,1.531,0.21
18:50:52.789,93.439,1.72,0.21
18:50:52.797,92.56,1.951,0.205
18:50:52.805,91.387,2.212,0.2
18:50:52.813,89.873,2.487,0.185
18:50:52.821,88.164,2.756,0.185
18:50:52.829,86.503,2.997,0.19
18:50:52.837,85.038,3.197,0.185
18:50:52.845,83.914,3.336,0.185
18:50:52.853,83.377,3.424,0.185
18:50:52.861,83.279,3.485,0.185
18:50:52.869,83.816,3.513,0.185
18:50:52.877,84.598,3.51,0.185
18:50:52.885,85.721,3.483,0.185
18:50:52.893,86.991,3.309,0.2
18:50:52.901,88.164,3.062,0.23
18:50:52.909,89.238,2.907,0.245
18:50:52.917,90.117,2.801,0.245
18:50:52.925,90.752,2.719,0.26
18:50:52.933,91.094,2.651,0.295
18:50:52.941,91.241,2.591,0.31
18:50:52.949,91.094,2.539,0.305
18:50:52.957,90.85,2.493,0.3
18:50:52.965,90.362,2.45,0.275
18:50:52.973,89.727,2.411,0.27
18:50:52.981,88.994,2.376,0.25
18:50:52.989,88.115,2.344,0.23
18:50:52.997,87.187,2.315,0.205
18:50:53.005,86.063,2.288,0.165
18:50:53.013,84.94,2.262,0.135
18:50:53.021,83.865,2.236,0.12
18:50:53.029,82.791,2.207,0.12
18:50:53.037,81.716,2.176,0.125
18:50:53.045,80.739,2.145,0.115
18:50:53.053,79.762,2.111,0.12
18:50:53.061,78.786,2.075,0.125
18:50:53.069,77.906,2.039,0.115
18:50:53.077,77.125,2.002,0.1
18:50:53.085,76.343,1.966,0.3
18:50:53.093,75.611,1.935,0.985
18:50:53.101,74.927,1.91,1.501
18:50:53.109,74.292,1.891,1.501
18:50:53.117,73.755,1.881,0.545
18:50:53.125,73.217,1.876,-0.191
18:50:53.133,72.778,1.878,-0.421
18:50:53.141,72.485,1.885,-0.31
18:50:53.149,72.192,1.891,-0.126
18:50:53.157,71.947,1.897,-0.025
18:50:53.165,71.801,1.907,0.04
18:50:53.173,71.801,1.917,0.055
18:50:53.181,71.801,1.924,0.07
18:50:53.189,71.947,1.926,0.08
18:50:53.197,72.045,1.924,0.085
18:50:53.205,72.094,1.917,0.105
18:50:53.213,72.24,1.906,0.115
18:50:53.221,72.24,1.891,0.12
18:50:53.229,72.24,1.873,0.125
18:50:53.237,72.24,1.85,0.14
18:50:53.245,72.045,1.828,0.145
18:50:53.253,71.85,1.806,0.15
18:50:53.261,71.605,1.781,0.16
18:50:53.269,71.312,1.756,0.18
18:50:53.277,71.068,1.73,0.185
18:50:53.285,70.726,1.703,0.195
18:50:53.293,70.384,1.674,0.19
18:50:53.301,69.945,1.642,0.21
18:50:53.309,69.407,1.612,0.23
18:50:53.317,68.968,1.582,0.24
18:50:53.325,68.528,1.55,0.26
18:50:53.333,68.186,1.521,0.28
18:50:53.341,67.991,1.495,0.29
18:50:53.349,68.04,1.473,0.3
18:50:53.357,68.626,1.457,0.305
18:50:53.365,69.847,1.438,0.305
18:50:53.373,72.436,1.419,0.29
