Time,ABP,PLETH,II
13:04:21.480,57.783,2.592,0.91
13:04:21.488,58.027,2.697,0.92
13:04:21.496,58.173,2.77,0.92
13:04:21.504,58.173,2.814,0.925
13:04:21.512,58.124,2.829,0.93
13:04:21.520,57.978,2.82,0.945
13:04:21.528,57.685,2.795,0.945
13:04:21.536,57.294,2.757,0.955
13:04:21.544,56.806,2.707,0.96
13:04:21.552,56.317,2.643,0.975
13:04:21.560,55.731,2.569,0.975
13:04:21.568,55.243,2.487,0.99
13:04:21.576,54.754,2.399,1.0
13:04:21.584,54.315,2.305,1.01
13:04:21.592,53.777,2.206,1.02
13:04:21.600,53.289,2.105,1.02
13:04:21.608,52.849,2.001,1.035
13:04:21.616,52.752,1.897,1.035
13:04:21.624,53.191,1.796,1.025
13:04:21.632,54.657,1.708,1.01
13:04:21.640,57.587,1.628,1.0
13:04:21.648,61.983,1.544,0.99
13:04:21.656,67.698,1.465,0.975
13:04:21.664,74.048,1.392,0.975
13:04:21.672,80.544,1.326,0.975
13:04:21.680,86.405,1.267,0.975
13:04:21.688,91.485,1.218,0.975
13:04:21.696,95.49,1.179,0.97
13:04:21.704,98.421,1.148,0.975
13:04:21.712,100.326,1.123,0.97
13:04:21.720,101.107,1.105,0.975
13:04:21.728,101.01,1.094,0.97
13:04:21.736,99.935,1.087,0.975
13:04:21.744,98.03,1.08,0.975
13:04:21.752,95.734,1.075,0.985
13:04:21.760,93.048,1.07,1.005
13:04:21.768,90.166,1.065,1.03
13:04:21.776,87.284,1.061,1.04
13:04:21.784,84.403,1.058,1.04
13:04:21.792,81.57,1.054,1.015
13:04:21.800,78.786,1.047,0.99
13:04:21.808,76.099,1.039,0.965
13:04:21.816,73.657,1.032,0.945
13:04:21.824,71.312,1.024,0.935
13:04:21.832,69.066,1.018,0.94
13:04:21.840,66.819,1.011,0.935
13:04:21.848,64.621,0.997,0.93
13:04:21.856,62.569,0.981,0.925
13:04:21.864,60.664,0.968,0.925
13:04:21.872,59.053,0.956,0.915
13:04:21.880,57.734,0.952,1.09
13:04:21.888,56.659,0.964,1.49
13:04:21.896,55.926,0.995,1.5
13:04:21.904,55.438,1.054,1.19
13:04:21.912,55.194,1.145,0.975
13:04:21.920,55.096,1.267,0.91
13:04:21.928,55.096,1.396,0.89
13:04:21.936,55.292,1.536,0.895
13:04:21.944,55.633,1.711,0.895
13:04:21.952,56.073,1.903,0.9
13:04:21.960,56.464,2.101,0.895
13:04:21.968,57.001,2.288,0.905
13:04:21.976,57.343,2.457,0.905
13:04:21.984,57.734,2.599,0.91
13:04:21.992,57.978,2.711,0.91
13:04:22.000,58.173,2.79,0.92
13:04:22.008,58.222,2.839,0.925
13:04:22.016,58.173,2.857,0.93
13:04:22.024,58.027,2.849,0.935
13:04:22.032,57.734,2.826,0.945
13:04:22.040,57.343,2.789,0.95
13:04:22.048,56.806,2.738,0.955
13:04:22.056,56.317,2.674,0.97
13:04:22.064,55.78,2.6,0.975
13:04:22.072,55.292,2.517,0.99
13:04:22.080,54.803,2.427,1.0
13:04:22.088,54.315,2.332,1.005
13:04:22.096,53.777,2.234,1.015
13:04:22.104,53.289,2.132,1.025
13:04:22.112,52.947,2.027,1.025
13:04:22.120,52.947,1.922,1.03
13:04:22.128,53.533,1.831,1.015
13:04:22.136,55.292,1.755,1.01
13:04:22.144,58.564,1.676,1.0
13:04:22.152,63.302,1.596,0.99
13:04:22.160,69.163,1.519,0.975
13:04:22.168,75.757,1.447,0.975
13:04:22.176,82.253,1.383,0.97
13:04:22.184,88.115,1.327,0.965
13:04:22.192,92.95,1.279,0.965
13:04:22.200,96.662,1.239,0.97
