Time,ABP,PLETH,II
16:12:32.280,49.723,1.62,-0.5
16:12:32.288,49.479,1.612,-0.5
16:12:32.296,49.235,1.603,-0.5
16:12:32.304,48.991,1.591,-0.5
16:12:32.312,48.746,1.58,-0.5
16:12:32.320,48.551,1.571,-0.5
16:12:32.328,48.356,1.562,-0.5
16:12:32.336,48.258,1.554,-0.5
16:12:32.344,48.063,1.546,-0.5
16:12:32.352,47.916,1.538,-0.5
16:12:32.360,47.818,1.526,-0.5
16:12:32.368,47.672,1.511,-0.5
16:12:32.376,47.623,1.495,-0.5
16:12:32.384,47.525,1.479,-0.5
16:12:32.392,47.428,1.463,-0.5
16:12:32.400,47.379,1.451,-0.5
16:12:32.408,47.281,1.443,-0.5
16:12:32.416,47.183,1.439,-0.5
16:12:32.424,47.037,1.437,-0.5
16:12:32.432,46.988,1.436,-0.5
16:12:32.440,46.841,1.435,-0.5
16:12:32.448,46.744,1.435,-0.5
16:12:32.456,46.548,1.431,-0.5
16:12:32.464,46.353,1.423,-0.5
16:12:32.472,46.109,1.415,-0.5
16:12:32.480,45.865,1.409,-0.5
16:12:32.488,45.669,1.402,-0.5
16:12:32.496,45.62,1.394,-0.5
16:12:32.504,45.962,1.389,-0.5
16:12:32.512,47.037,1.386,-0.5
16:12:32.520,49.381,1.385,-0.5
16:12:32.528,53.191,1.398,-0.5
16:12:32.536,58.369,1.417,-0.5
16:12:32.544,64.621,1.427,-0.5
16:12:32.552,71.508,1.432,-0.495
16:12:32.560,78.541,1.436,-0.48
16:12:32.568,85.233,1.442,-0.47
16:12:32.576,91.29,1.447,-0.46
16:12:32.584,96.321,1.449,-0.44
16:12:32.592,100.228,1.452,-0.445
16:12:32.600,103.11,1.455,-0.41
16:12:32.608,105.015,1.457,-0.4
16:12:32.616,106.041,1.461,-0.375
16:12:32.624,106.431,1.464,-0.35
16:12:32.632,106.285,1.468,-0.31
16:12:32.640,105.699,1.47,-0.28
16:12:32.648,104.819,1.471,-0.23
16:12:32.656,103.696,1.471,-0.195
16:12:32.664,102.28,1.471,-0.15
16:12:32.672,100.863,1.471,-0.12
16:12:32.680,99.3,1.471,-0.075
16:12:32.688,97.737,1.473,-0.055
16:12:32.696,96.125,1.476,-0.02
16:12:32.704,94.513,1.477,-0.005
16:12:32.712,92.853,1.478,0.035
16:12:32.720,91.241,1.478,0.04
16:12:32.728,89.629,1.478,0.07
16:12:32.736,88.066,1.478,0.08
16:12:32.744,86.405,1.475,0.11
16:12:32.752,84.842,1.47,0.125
16:12:32.760,83.23,1.469,0.155
16:12:32.768,81.667,1.477,0.17
16:12:32.776,80.055,1.501,0.185
16:12:32.784,78.346,1.549,0.21
16:12:32.792,76.636,1.625,0.225
16:12:32.800,74.878,1.725,0.255
16:12:32.808,72.973,1.846,0.26
16:12:32.816,71.215,1.976,0.285
16:12:32.824,69.505,2.09,0.295
16:12:32.832,67.991,2.192,0.32
16:12:32.840,66.819,2.296,0.325
16:12:32.848,65.94,2.389,0.35
16:12:32.856,65.305,2.463,0.355
16:12:32.864,65.012,2.515,0.38
16:12:32.872,64.914,2.548,0.395
16:12:32.880,64.914,2.565,0.39
16:12:32.888,65.06,2.568,0.435
16:12:32.896,65.158,2.561,0.425
16:12:32.904,65.305,2.547,0.445
16:12:32.912,65.353,2.53,0.42
16:12:32.920,65.353,2.509,0.465
16:12:32.928,65.305,2.486,0.48
16:12:32.936,65.109,2.458,0.52
16:12:32.944,64.914,2.427,0.485
16:12:32.952,64.621,2.395,0.5
16:12:32.960,64.23,2.364,0.525
16:12:32.968,63.79,2.334,0.535
16:12:32.976,63.351,2.306,0.565
16:12:32.984,62.911,2.278,0.57
16:12:32.992,62.423,2.25,0.595
16:12:33.000,61.934,2.223,0.605
16:12:33.008,61.348,2.196,0.635
16:12:33.016,60.811,2.166,0.675
16:12:33.024,60.225,2.138,0.72
16:12:33.032,59.687,2.109,0.74
16:12:33.040,59.15,2.078,0.73
16:12:33.048,58.613,2.046,0.78
16:12:33.056,58.027,2.013,0.77
16:12:33.064,57.49,1.978,0.79
16:12:33.072,57.001,1.944,0.775
16:12:33.080,56.561,1.912,0.79
16:12:33.088,56.122,1.879,0.77
16:12:33.096,55.682,1.846,0.81
16:12:33.104,55.194,1.815,0.815
16:12:33.112,54.754,1.788,0.825
16:12:33.120,54.363,1.765,0.78
16:12:33.128,53.924,1.749,0.77
16:12:33.136,53.533,1.737,0.75
16:12:33.144,53.191,1.73,0.77
16:12:33.152,52.8,1.724,0.76
16:12:33.160,52.507,1.718,0.79
16:12:33.168,52.166,1.711,0.795
16:12:33.176,51.872,1.702,0.81
16:12:33.184,51.482,1.696,0.815
16:12:33.192,51.189,1.691,0.875
16:12:33.200,50.847,1.687,1.065
16:12:33.208,50.602,1.683,1.38
16:12:33.216,50.407,1.678,1.5
16:12:33.224,50.163,1.674,1.315
16:12:33.232,49.968,1.671,0.78
16:12:33.240,49.821,1.665,0.675
16:12:33.248,49.674,1.657,0.74
16:12:33.256,49.479,1.648,0.79
16:12:33.264,49.381,1.638,0.845
16:12:33.272,49.235,1.629,0.845
16:12:33.280,49.088,1.62,0.865
16:12:33.288,49.039,1.612,0.85
16:12:33.296,48.942,1.605,0.865
16:12:33.304,48.795,1.598,0.845
16:12:33.312,48.698,1.589,0.865
16:12:33.320,48.551,1.58,0.85
16:12:33.328,48.405,1.572,0.87
16:12:33.336,48.307,1.563,0.86
16:12:33.344,48.16,1.551,0.875
16:12:33.352,47.965,1.539,0.865
16:12:33.360,47.818,1.526,0.885
16:12:33.368,47.623,1.512,0.89
16:12:33.376,47.428,1.5,0.87
16:12:33.384,47.183,1.491,0.89
16:12:33.392,46.939,1.485,0.88
16:12:33.400,46.695,1.478,0.905
16:12:33.408,46.5,1.471,0.89
16:12:33.416,46.255,1.466,0.915
16:12:33.424,45.962,1.463,0.905
16:12:33.432,45.718,1.462,0.925
16:12:33.440,45.572,1.46,0.915
16:12:33.448,45.62,1.459,0.94
16:12:33.456,46.353,1.458,0.93
16:12:33.464,48.16,1.459,0.955
16:12:33.472,51.384,1.462,0.935
16:12:33.480,56.171,1.463,0.965
16:12:33.488,62.179,1.464,0.955
16:12:33.496,68.968,1.464,0.975
16:12:33.504,76.197,1.464,0.96
16:12:33.512,83.182,1.464,0.98
16:12:33.520,89.629,1.466,0.96
16:12:33.528,95.197,1.469,0.975
16:12:33.536,99.593,1.47,0.96
16:12:33.544,102.915,1.471,0.98
16:12:33.552,105.259,1.471,0.965
16:12:33.560,106.676,1.471,0.995
16:12:33.568,107.408,1.471,0.99
16:12:33.576,107.555,1.471,1.02
16:12:33.584,107.164,1.471,1.03
16:12:33.592,106.431,1.471,1.065
16:12:33.600,105.406,1.471,1.095
16:12:33.608,104.233,1.471,1.12
16:12:33.616,102.866,1.471,1.145
16:12:33.624,101.352,1.473,1.165
16:12:33.632,99.789,1.476,1.185
16:12:33.640,98.225,1.477,1.18
16:12:33.648,96.614,1.478,1.215
16:12:33.656,95.051,1.478,1.205
16:12:33.664,93.439,1.478,1.23
16:12:33.672,91.876,1.476,1.215
16:12:33.680,90.215,1.472,1.235
16:12:33.688,88.701,1.468,1.225
16:12:33.696,87.138,1.466,1.245
16:12:33.704,85.477,1.469,1.235
16:12:33.712,83.865,1.482,1.255
16:12:33.720,82.156,1.505,1.24
16:12:33.728,80.544,1.546,1.27
16:12:33.736,78.883,1.613,1.245
16:12:33.744,77.125,1.7,1.275
16:12:33.752,75.318,1.805,1.255
16:12:33.760,73.51,1.925,1.28
16:12:33.768,71.654,2.05,1.26
16:12:33.776,69.945,2.17,1.28
16:12:33.784,68.479,2.28,1.26
16:12:33.792,67.356,2.374,1.255
16:12:33.800,66.526,2.451,1.27
16:12:33.808,66.037,2.509,1.255
16:12:33.816,65.793,2.55,1.265
16:12:33.824,65.744,2.571,1.245
